TimeLimit.truncated,actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_entropy,critic_entropy_max,critic_entropy_min,critic_loss,critic_norm_entropy,critic_norm_entropy_max,critic_norm_entropy_min,duration,episode,episode_reward,labeled_feedback,reward_learning_acc,step,success,total_feedback,true_episode_reward,vlm_acc 
1.0,-1.005374898314476,-86.50747650146485,-1.0,-2.916670916874864e-06,0.0005439563795947109,0.9951360082626343,0.0,0.0,0.0,0.002757517320860643,0.0,0.0,0.0,1.6893131732940674,924.0,99.68900263309479,647.0,0.5759917568263782,92400,1.0,950.0,-63.396332988614546,0.0
1.0,-0.9104371011257172,-86.53779090881348,-1.0,4.86131920911248e-05,0.0005426364990948612,0.9952201139926911,0.0,0.0,0.0,0.003456067149818409,0.0,0.0,0.0,1.6976573467254639,925.0,98.81384292244911,647.0,0.5759917568263782,92500,1.0,950.0,-70.13100052433859,0.0
1.0,-1.043501662015915,-86.56649276733398,-1.0,-2.355083112433931e-05,0.0005412929956794866,0.9950719702243805,0.0,0.0,0.0,0.004041379276313819,0.0,0.0,0.0,1.697066307067871,926.0,99.86874002218246,647.0,0.5759917568263782,92600,1.0,950.0,-66.21196075487126,0.0
1.0,-1.0434848082065582,-86.60237144470214,-1.0,-2.3604949112723262e-05,0.0005430707018150007,0.995104836821556,0.0,0.0,0.0,0.003040950805443572,0.0,0.0,0.0,1.6846842765808105,927.0,99.83046102523804,647.0,0.5759917568263782,92700,1.0,950.0,-59.44386106043135,0.0
1.0,-1.046091994047165,-86.62501831054688,-1.0,-2.5081130302169187e-05,0.0005452295377341073,0.9951640844345093,0.0,0.0,0.0,0.004529333471436985,0.0,0.0,0.0,1.693640947341919,928.0,99.86662864685059,647.0,0.5759917568263782,92800,1.0,950.0,-57.764679489941216,0.0
1.0,-1.0903928512334824,-86.65263694763183,-1.0,-4.944008199572636e-05,0.0005464281158070821,0.9950348430871964,0.0,0.0,0.0,0.0028620592772495,0.0,0.0,0.0,1.690061330795288,929.0,99.54141581058502,647.0,0.5759917568263782,92900,1.0,950.0,-57.65051844208401,0.0
1.0,-1.0681384879350662,-86.67297317504882,-1.0,-3.747169457710697e-05,0.0005505576566307594,0.9950715625286102,0.0,0.0,0.0,0.004370905053801835,0.0,0.0,0.0,1.6913750171661377,930.0,99.20050311088562,647.0,0.5759917568263782,93000,1.0,950.0,-59.781023479367484,0.0
1.0,-0.9057155400514603,-86.69571258544921,-1.0,5.1903631131153816e-05,0.0005495464898263799,0.994892373085022,0.0,0.0,0.0,0.0030133330955868587,0.0,0.0,0.0,1.8592910766601562,931.0,98.7917460501194,647.0,0.5759917568263782,93100,1.0,950.0,-70.3812267554042,0.0
1.0,-1.0020786195993423,-86.72298988342285,-1.0,-1.0919275541709794e-06,0.0005476635029187119,0.995050762295723,0.0,0.0,0.0,0.004014336906984681,0.0,0.0,0.0,1.9459619522094727,932.0,98.79082891345024,647.0,0.5759917568263782,93200,1.0,950.0,-66.55285252358857,0.0
1.0,-1.0371137320995332,-86.74947898864747,-1.0,-2.0358419556032457e-05,0.0005490710856787994,0.9950664299726486,0.0,0.0,0.0,0.003252762706251815,0.0,0.0,0.0,1.9291870594024658,933.0,99.8681069612503,647.0,0.5759917568263782,93300,1.0,950.0,-61.97435987869268,0.0
1.0,-1.050790531039238,-86.77914184570312,-1.0,-2.794548830479471e-05,0.0005498578808059453,0.9950739163160324,0.0,0.0,0.0,0.004020525001396891,0.0,0.0,0.0,2.001682758331299,934.0,99.57758343219757,647.0,0.5759917568263782,93400,1.0,950.0,-56.34988931145676,0.0
1.0,-1.0920285087823869,-86.80240989685059,-1.0,-5.0892749345621266e-05,0.0005538923982348112,0.994873126745224,0.0,0.0,0.0,0.0035474175424315036,0.0,0.0,0.0,2.0062079429626465,935.0,99.86787313222885,647.0,0.5759917568263782,93500,1.0,950.0,-61.134739223003145,0.0
1.0,-1.0494228500127791,-86.83246879577636,-1.0,-2.7482555856295222e-05,0.0005569375722798109,0.9949465304613113,0.0,0.0,0.0,0.004313323361275252,0.0,0.0,0.0,1.980158805847168,936.0,99.61375105381012,647.0,0.5759917568263782,93600,1.0,950.0,-56.052526314803146,0.0
1.0,-0.9984299051761627,-86.85446548461914,-1.0,9.170731777885522e-07,0.0005582660457758041,0.9950498932600021,0.0,0.0,0.0,0.003396417695330456,0.0,0.0,0.0,1.8981099128723145,937.0,99.83046102523804,647.0,0.5759917568263782,93700,1.0,950.0,-57.097495079914076,0.0
1.0,-0.9378485924005509,-86.88125053405761,-1.0,3.460380225078552e-05,0.0005567777235620644,0.9947908359766007,0.0,0.0,0.0,0.003326399733196013,0.0,0.0,0.0,1.9376800060272217,938.0,99.75843149423599,647.0,0.5759917568263782,93800,1.0,950.0,-60.70089359746342,0.0
1.0,-0.9235948759317398,-86.912646484375,-1.0,4.2305503702664284e-05,0.0005538435757852711,0.9948860257863998,0.0,0.0,0.0,0.003729392426612321,0.0,0.0,0.0,1.9669651985168457,939.0,99.15988284349442,647.0,0.5759917568263782,93900,1.0,950.0,-60.84613657535435,0.0
1.0,-1.046529397368431,-86.94311813354493,-1.0,-2.5687630582069688e-05,0.0005518894014167368,0.99498455286026,0.0,0.0,0.0,0.003966622865118552,0.0,0.0,0.0,1.9826610088348389,940.0,99.8313781619072,647.0,0.5759917568263782,94000,1.0,950.0,-62.128617060984936,0.0
1.0,-0.9855981695652009,-86.96920043945312,-1.0,8.003819075383945e-06,0.0005524113215805583,0.9948601645231246,0.0,0.0,0.0,0.0033028026240936015,0.0,0.0,0.0,1.993265151977539,941.0,99.23667073249817,647.0,0.5759917568263782,94100,1.0,950.0,-58.27068785774878,0.0
1.0,-1.0273206770420074,-86.98593727111816,-1.0,-1.511143581410579e-05,0.0005532928067786765,0.9950014466047287,0.0,0.0,0.0,0.003645920496783219,0.0,0.0,0.0,1.9656753540039062,942.0,99.83147168159485,647.0,0.5759917568263782,94200,1.0,950.0,-65.60269065146997,0.0
1.0,-1.0694671726226808,-87.00677284240723,-1.0,-3.857838733210883e-05,0.0005557448596974839,0.9948383700847626,0.0,0.0,0.0,0.003595681178558152,0.0,0.0,0.0,1.9286339282989502,943.0,99.86724007129669,647.0,0.5759917568263782,94300,1.0,950.0,-60.466002948327755,0.0
1.0,-0.9471066373586655,-87.02283790588379,-1.0,2.9438062283588807e-05,0.000556456649261967,0.9949844598770141,0.0,0.0,0.0,0.004024602169520222,0.0,0.0,0.0,1.951634407043457,944.0,99.86724007129669,647.0,0.5759917568263782,94400,1.0,950.0,-60.2615582364853,0.0
1.0,-1.0374408209323882,-87.06215698242187,-1.0,-2.077096762150177e-05,0.0005545409234604985,0.9949984097480774,0.0,0.0,0.0,0.003322757127752993,0.0,0.0,0.0,1.9657609462738037,945.0,99.0457044839859,647.0,0.5759917568263782,94500,1.0,950.0,-64.93734970430323,0.0
1.0,-1.0538254100084306,-87.08479766845703,-1.0,-3.000745979079511e-05,0.0005576525257975872,0.9949408650398255,0.0,0.0,0.0,0.0029313515609828756,0.0,0.0,0.0,1.8850903511047363,946.0,99.83280622959137,647.0,0.5759917568263782,94600,1.0,950.0,-59.214357129895184,0.0
1.0,-0.8569020235538483,-87.09777236938477,-1.0,7.966489212321904e-05,0.0005568837614987157,0.9949729865789414,0.0,0.0,0.0,0.006043364426732296,0.0,0.0,0.0,1.8040771484375,947.0,98.81353721022606,647.0,0.5759917568263782,94700,1.0,950.0,-67.5482378351154,0.0
1.0,-0.9648372358083726,-87.13538841247559,-1.0,1.9428205882832116e-05,0.000551687246098214,0.9946629142761231,0.0,0.0,0.0,0.002465181768639013,0.0,0.0,0.0,1.805971622467041,948.0,98.6817795932293,647.0,0.5759917568263782,94800,1.0,950.0,-65.01879029960752,0.0
1.0,-1.0717068254947661,-87.1598477935791,-1.0,-3.9598665268840704e-05,0.0005523759578793616,0.9948686534166336,0.0,0.0,0.0,0.003980686997238081,0.0,0.0,0.0,1.8196361064910889,949.0,99.25368338823318,647.0,0.5759917568263782,94900,1.0,950.0,-66.18012540587561,0.0
1.0,-1.053730298280716,-87.1841609954834,-1.0,-2.9819007645528474e-05,0.0005558761991419689,0.9946927416324616,0.0,0.0,0.0,0.003473533948563272,0.0,0.0,0.0,1.783071517944336,950.0,99.75812578201294,647.0,0.5759917568263782,95000,1.0,950.0,-56.58234545595656,0.0
1.0,-1.0385961484909059,-87.21698066711426,-1.0,-2.1484295489244685e-05,0.0005566099332222737,0.9948802995681763,0.0,0.0,0.0,0.0037558272914611735,0.0,0.0,0.0,1.7638261318206787,951.0,99.86866813898087,647.0,0.5759917568263782,95100,1.0,950.0,-62.37032347325184,0.0
1.0,-1.1526540839672088,-87.23184341430664,-1.0,-8.567966232476464e-05,0.0005618627111508063,0.9947587537765503,0.0,0.0,0.0,0.0038582587150449398,0.0,0.0,0.0,1.7740914821624756,952.0,99.61375105381012,647.0,0.5759917568263782,95200,1.0,950.0,-56.55291219429225,0.0
1.0,-1.0185061061382295,-87.26533309936524,-1.0,-1.045524762957939e-05,0.0005655337802419939,0.9950351518392563,0.0,0.0,0.0,0.0026465964992530644,0.0,0.0,0.0,1.8054721355438232,953.0,99.83076673746109,647.0,0.5759917568263782,95300,1.0,950.0,-57.99445090534555,0.0
1.0,-1.0299252182245255,-87.28565841674805,-1.0,-1.6940757743668654e-05,0.0005675009253385874,0.994878255724907,0.0,0.0,0.0,0.00534705113444943,0.0,0.0,0.0,1.8252696990966797,954.0,99.83046102523804,647.0,0.5759917568263782,95400,1.0,950.0,-56.7400799649552,0.0
1.0,-0.9218987220525742,-87.32248184204101,-1.0,4.423366124228778e-05,0.000566273143766055,0.9950160992145538,0.0,0.0,0.0,0.0030354569960036313,0.0,0.0,0.0,1.7722012996673584,955.0,99.3602819442749,647.0,0.5759917568263782,95500,1.0,950.0,-54.318655759363,0.0
1.0,-0.9617649090290069,-87.34657363891601,-1.0,2.1548347901898524e-05,0.0005636742949325233,0.99467817902565,0.0,0.0,0.0,0.003251825004408602,0.0,0.0,0.0,1.746025562286377,956.0,99.86754578351974,647.0,0.5759917568263782,95600,1.0,950.0,-62.18008130067522,0.0
1.0,-1.0244113677740097,-87.37181365966796,-1.0,-1.370605205238462e-05,0.0005637678391498301,0.9947922331094742,0.0,0.0,0.0,0.003993223647703417,0.0,0.0,0.0,1.7851982116699219,957.0,99.17244899272919,647.0,0.5759917568263782,95700,1.0,950.0,-59.753982113467906,0.0
1.0,-0.9760401523113251,-87.39504928588867,-1.0,1.3492970374500146e-05,0.0005628329827872292,0.9946905165910721,0.0,0.0,0.0,0.0030556176727986896,0.0,0.0,0.0,1.8664872646331787,958.0,99.12279808521271,647.0,0.5759917568263782,95800,1.0,950.0,-57.607731669674216,0.0
1.0,-0.9408885914087296,-87.41228118896484,-1.0,3.3178730936924695e-05,0.0005606593929883813,0.9946336704492569,0.0,0.0,0.0,0.004586186245724093,0.0,0.0,0.0,1.8213112354278564,959.0,99.30237525701523,647.0,0.5759917568263782,95900,1.0,950.0,-59.318473150132824,0.0
1.0,-0.9582541865110398,-87.44541221618653,-1.0,2.3385339966353057e-05,0.0005569849432177054,0.994729705452919,0.0,0.0,0.0,0.0033633807192381938,0.0,0.0,0.0,1.7617032527923584,960.0,99.27344977855682,647.0,0.5759917568263782,96000,1.0,950.0,-66.37786939571815,0.0
1.0,-1.0783030623197556,-87.47403564453126,-1.0,-4.375017482743715e-05,0.0005585440420967859,0.9948691219091416,0.0,0.0,0.0,0.003394491178332828,0.0,0.0,0.0,1.7558958530426025,961.0,99.79857337474823,647.0,0.5759917568263782,96100,1.0,950.0,-65.76468440526182,0.0
1.0,-1.007606120109558,-87.48776138305664,-1.0,-4.255779449522379e-06,0.0005608196513427271,0.9947611629962921,0.0,0.0,0.0,0.0034608785493765028,0.0,0.0,0.0,1.749084711074829,962.0,99.22973430156708,647.0,0.5759917568263782,96200,1.0,950.0,-55.19575645643577,0.0
1.0,-0.8871179044246673,-87.52059707641601,-1.0,6.31648200123891e-05,0.00055824731821563,0.9948184436559677,0.0,0.0,0.0,0.004445535775157623,0.0,0.0,0.0,1.8505215644836426,963.0,99.17244899272919,647.0,0.5759917568263782,96300,1.0,950.0,-62.738007755548395,0.0
1.0,-0.9078938740491868,-87.5444010925293,-1.0,5.108033996293671e-05,0.000554319177028398,0.9947151672840119,0.0,0.0,0.0,0.002961201544385403,0.0,0.0,0.0,1.922468662261963,964.0,99.1586599946022,647.0,0.5759917568263782,96400,1.0,950.0,-59.51292078647162,0.0
1.0,-0.9872120869159698,-87.56966667175293,-1.0,7.071834475027572e-06,0.000552173779221471,0.9946393626928329,0.0,0.0,0.0,0.003363665545475669,0.0,0.0,0.0,1.9719371795654297,965.0,99.83046102523804,647.0,0.5759917568263782,96500,1.0,950.0,-59.00945428125415,0.0
1.0,-0.978557179570198,-87.58466346740722,-1.0,1.182746092126763e-05,0.0005511963799044425,0.9946683746576309,0.0,0.0,0.0,0.004197036892728647,0.0,0.0,0.0,1.994163990020752,966.0,99.86662864685059,647.0,0.5759917568263782,96600,1.0,950.0,-58.32189960437461,0.0
1.0,-1.0002940076589584,-87.60935287475586,-1.0,-1.5465360775124282e-07,0.0005505534385815913,0.9948630619049073,0.0,0.0,0.0,0.004476051648962312,0.0,0.0,0.0,2.038562774658203,967.0,99.19356667995453,647.0,0.5759917568263782,96700,1.0,950.0,-56.524581863245054,0.0
1.0,-1.034180458188057,-87.64343490600587,-1.0,-1.8826412656380853e-05,0.0005514791992988745,0.9949719125032425,0.0,0.0,0.0,0.0027414201760984722,0.0,0.0,0.0,1.936293363571167,968.0,99.7040222287178,647.0,0.5759917568263782,96800,1.0,950.0,-58.31629242257797,0.0
1.0,-0.9349941170215607,-87.66686141967773,-1.0,3.582547467885888e-05,0.0005514183451562701,0.9949508011341095,0.0,0.0,0.0,0.0046882958956121,0.0,0.0,0.0,1.9345862865447998,969.0,99.8681069612503,647.0,0.5759917568263782,96900,1.0,950.0,-61.097993280201486,0.0
1.0,-0.9028775888681412,-87.69173156738282,-1.0,5.323790093370917e-05,0.000545662165416639,0.9950961625576019,0.0,0.0,0.0,0.0028570233812206425,0.0,0.0,0.0,1.9609167575836182,970.0,99.66785460710526,647.0,0.5759917568263782,97000,1.0,950.0,-58.63774849312137,0.0
1.0,-0.9361580049991608,-87.70754005432129,-1.0,3.4708423652318746e-05,0.0005437501532638845,0.9949690562486648,0.0,0.0,0.0,0.004904536162212025,0.0,0.0,0.0,107.51959204673767,971.0,99.8684629201889,647.0,0.5726120857699805,97100,1.0,950.0,-65.76531680242684,0.0
1.0,-0.9262593156099319,-87.74374855041503,-1.0,3.9898583881949886e-05,0.0005399792351049514,0.9949974948167801,0.0,0.0,0.0,0.0026271140840253794,0.0,0.0,0.0,1.7164983749389648,972.0,99.84493315219879,684.0,0.5726120857699805,97200,1.0,1000.0,-61.15705844588712,0.0
1.0,-0.9314244759082794,-87.7633854675293,-1.0,3.6890432638756466e-05,0.0005378962635449029,0.9944801378250122,0.0,0.0,0.0,0.004281534970796201,0.0,0.0,0.0,1.7125673294067383,973.0,99.2170901298523,684.0,0.5726120857699805,97300,1.0,1000.0,-69.5225692262155,0.0
1.0,-0.9343798571825027,-87.8029931640625,-1.0,3.511012037961336e-05,0.000534750140279172,0.9946746677160263,0.0,0.0,0.0,0.003091381346748676,0.0,0.0,0.0,1.7574920654296875,974.0,98.62314739823341,684.0,0.5726120857699805,97400,1.0,1000.0,-62.63460301107137,0.0
1.0,-0.786821938753128,-87.81933563232423,-1.0,0.00011292609151496436,0.0005296711182287945,0.9946975153684616,0.0,0.0,0.0,0.0037856675777584313,0.0,0.0,0.0,1.7528269290924072,975.0,99.59017443656921,684.0,0.5726120857699805,97500,1.0,1000.0,-64.68385288234471,0.0
1.0,-0.9119009703397751,-87.85257247924805,-1.0,4.6167625328052964e-05,0.0005237312583518486,0.9945977157354355,0.0,0.0,0.0,0.004603777599986643,0.0,0.0,0.0,1.7156686782836914,976.0,98.66518339514732,684.0,0.5726120857699805,97600,1.0,1000.0,-65.74642887709318,0.0
1.0,-0.953754518032074,-87.88281791687012,-1.0,2.4133102642736047e-05,0.0005205585897808655,0.994719409942627,0.0,0.0,0.0,0.003038603792374488,0.0,0.0,0.0,1.7112081050872803,977.0,99.8058409690857,684.0,0.5726120857699805,97700,1.0,1000.0,-77.59162166180346,0.0
1.0,-1.0046226954460145,-87.88737396240235,-1.0,-2.380561850259255e-06,0.0005196219070030767,0.9945317482948304,0.0,0.0,0.0,0.003933192100957967,0.0,0.0,0.0,1.7375552654266357,978.0,99.19033777713776,684.0,0.5726120857699805,97800,1.0,1000.0,-67.46613562022291,0.0
1.0,-0.8716546499729156,-87.90791694641113,-1.0,6.654784653846946e-05,0.0005186545917275933,0.9945274841785431,0.0,0.0,0.0,0.004389297257876024,0.0,0.0,0.0,1.7347743511199951,979.0,99.1857082247734,684.0,0.5726120857699805,97900,1.0,1000.0,-76.11599263136561,0.0
1.0,-0.8924086421728135,-87.94455963134766,-1.0,5.5335089891741516e-05,0.0005144835304333606,0.9947557812929153,0.0,0.0,0.0,0.0038270999782253055,0.0,0.0,0.0,1.7153241634368896,980.0,99.2309849858284,684.0,0.5726120857699805,98000,1.0,1000.0,-77.24235957560879,0.0
1.0,-0.843684338927269,-87.96351936340332,-1.0,7.96932010052842e-05,0.0005100255756382355,0.9946711605787277,0.0,0.0,0.0,0.00289385139287333,0.0,0.0,0.0,1.7291381359100342,981.0,99.80321025848389,684.0,0.5726120857699805,98100,1.0,1000.0,-64.0724441906839,0.0
1.0,-0.8754204851388931,-87.98852142333985,-1.0,6.290425951192446e-05,0.0005050093851899094,0.9946665024757385,0.0,0.0,0.0,0.0030895668381708675,0.0,0.0,0.0,1.7345504760742188,982.0,99.80321025848389,684.0,0.5726120857699805,98200,1.0,1000.0,-68.76133559924797,0.0
1.0,-0.8584014600515366,-88.00121688842773,-1.0,7.088078443302948e-05,0.0005006999824583839,0.994706050157547,0.0,0.0,0.0,0.004222026682109572,0.0,0.0,0.0,1.7450087070465088,983.0,98.76844808459282,684.0,0.5726120857699805,98300,1.0,1000.0,-76.9652815371482,0.0
1.0,-0.9952457463741302,-88.03663612365723,-1.0,2.3825711105018855e-06,0.0004972856442165382,0.9948811119794846,0.0,0.0,0.0,0.0037167033550213092,0.0,0.0,0.0,1.6972463130950928,984.0,99.80290484428406,684.0,0.5726120857699805,98400,1.0,1000.0,-76.63019027901879,0.0
1.0,-1.0468739610910416,-88.05275398254395,-1.0,-2.3342938839050475e-05,0.0004983956690926248,0.9945862603187561,0.0,0.0,0.0,0.0035167712869588284,0.0,0.0,0.0,1.7408368587493896,985.0,99.88890862464905,684.0,0.5726120857699805,98500,1.0,1000.0,-62.757589384486366,0.0
1.0,-1.0252225804328918,-88.07319160461425,-1.0,-1.2578789405779389e-05,0.0005000302379565473,0.99448068857193,0.0,0.0,0.0,0.00464609829155961,0.0,0.0,0.0,1.721742868423462,986.0,99.73869681358337,684.0,0.5726120857699805,98600,1.0,1000.0,-63.65757069531795,0.0
1.0,-1.0732014709711075,-88.08753570556641,-1.0,-3.666587778525354e-05,0.0005016425247194037,0.994764906167984,0.0,0.0,0.0,0.004016127312352183,0.0,0.0,0.0,1.7299871444702148,987.0,98.90190675854683,684.0,0.5726120857699805,98700,1.0,1000.0,-67.44752346679813,0.0
1.0,-0.9851132321357727,-88.11687065124512,-1.0,7.4920113843290895e-06,0.0005022035060977302,0.9946784734725952,0.0,0.0,0.0,0.00372596378903836,0.0,0.0,0.0,1.7157201766967773,988.0,99.84700071811676,684.0,0.5726120857699805,98800,1.0,1000.0,-63.90917564821962,0.0
1.0,-0.9547578901052475,-88.13682594299317,-1.0,2.2687418327222985e-05,0.0005014707161282096,0.9945834004878997,0.0,0.0,0.0,0.0036178078292869033,0.0,0.0,0.0,1.6947643756866455,989.0,99.80264711380005,684.0,0.5726120857699805,98900,1.0,1000.0,-65.7655906839245,0.0
1.0,-0.978215217590332,-88.16352691650391,-1.0,1.0907614109783026e-05,0.0004995273339770883,0.9946830236911773,0.0,0.0,0.0,0.003383428296656348,0.0,0.0,0.0,1.707796573638916,990.0,99.88970005512238,684.0,0.5726120857699805,99000,1.0,1000.0,-67.59991254861895,0.0
1.0,-1.0480833566188812,-88.17710899353027,-1.0,-2.4037660436988518e-05,0.0005008789765941516,0.9946417444944382,0.0,0.0,0.0,0.0040221163723617795,0.0,0.0,0.0,1.7224891185760498,991.0,98.7539475262165,684.0,0.5726120857699805,99100,1.0,1000.0,-69.42376905918962,0.0
1.0,-0.9866163378953934,-88.20137496948242,-1.0,6.709249134928541e-06,0.0005012921292731514,0.9943901962041855,0.0,0.0,0.0,0.0037367625278420745,0.0,0.0,0.0,1.6953742504119873,992.0,99.84792387485504,684.0,0.5726120857699805,99200,1.0,1000.0,-67.77406021260597,0.0
1.0,-1.0535234719514848,-88.22904777526855,-1.0,-2.684902281430368e-05,0.0005015254925907517,0.9947637152671814,0.0,0.0,0.0,0.003279429976537358,0.0,0.0,0.0,1.6935932636260986,993.0,99.88834547996521,684.0,0.5726120857699805,99300,1.0,1000.0,-60.55453102472361,0.0
1.0,-0.9486653834581376,-88.2470782470703,-1.0,2.5800723233260214e-05,0.0005027621416495986,0.9947655534744263,0.0,0.0,0.0,0.0039045040943892673,0.0,0.0,0.0,1.733978271484375,994.0,99.88934004306793,684.0,0.5726120857699805,99400,1.0,1000.0,-66.05885681610498,0.0
1.0,-1.0260767751932145,-88.28826538085937,-1.0,-1.3063737014817889e-05,0.0005012297309328201,0.9947347193956375,0.0,0.0,0.0,0.004228287734731566,0.0,0.0,0.0,1.6881072521209717,995.0,99.89161777496338,684.0,0.5726120857699805,99500,1.0,1000.0,-69.81893110794171,0.0
1.0,-1.055288097858429,-88.30536117553712,-1.0,-2.779445056148688e-05,0.0005028637710451896,0.9946714872121811,0.0,0.0,0.0,0.003350477612402756,0.0,0.0,0.0,1.6952369213104248,996.0,99.22348910570145,684.0,0.5726120857699805,99600,1.0,1000.0,-63.28951699020416,0.0
1.0,-0.949371629357338,-88.32676040649415,-1.0,2.5500911242488655e-05,0.0005039711467105222,0.9947999036312103,0.0,0.0,0.0,0.004185948064841796,0.0,0.0,0.0,1.7167036533355713,997.0,98.64393040537834,684.0,0.5726120857699805,99700,1.0,1000.0,-72.76123382085368,0.0
1.0,-0.9542759919166565,-88.3502352142334,-1.0,2.2944921438465828e-05,0.0005016800406410957,0.9947478532791137,0.0,0.0,0.0,0.0025969826080836354,0.0,0.0,0.0,1.7015621662139893,998.0,99.8911612033844,684.0,0.5726120857699805,99800,1.0,1000.0,-67.49250563290636,0.0
1.0,-0.9969920563697815,-88.36846511840821,-1.0,1.505886204995477e-06,0.0005003920915755856,0.9947387450933456,0.0,0.0,0.0,0.0047426478302804755,0.0,0.0,0.0,1.6978750228881836,999.0,99.30523157119751,684.0,0.5726120857699805,99900,1.0,1000.0,-68.22808958706842,0.0
1.0,-1.0319684493541716,-88.40189071655273,-1.0,-1.59818709744286e-05,0.0004996541970942556,0.9946837043762207,0.0,0.0,0.0,0.0028724185880855658,0.0,0.0,0.0,1.816100835800171,1000.0,99.89120948314667,684.0,0.5726120857699805,100000,1.0,1000.0,-70.94615945622708,0.0
1.0,-0.9883671414852142,-88.41757278442383,-1.0,5.899161983506929e-06,0.0005022563768075296,0.9946909135580063,0.0,0.0,0.0,0.004082956443889998,0.0,0.0,0.0,5.078446865081787,1001.0,99.17821377515793,684.0,0.5726120857699805,100100,1.0,1000.0,-61.02268675255297,0.0
1.0,-1.0408019191026687,-88.43830123901367,-1.0,-2.0453645142879394e-05,0.0005018117188185665,0.9947306382656097,0.0,0.0,0.0,0.004279030926118139,0.0,0.0,0.0,1.7270596027374268,1002.0,99.84465157985687,684.0,0.5726120857699805,100200,1.0,1000.0,-62.82353286191553,0.0
1.0,-1.061023530960083,-88.4707095336914,-1.0,-3.074233441566321e-05,0.000504330549768626,0.9947965925931931,0.0,0.0,0.0,0.002910071235965006,0.0,0.0,0.0,1.815436840057373,1003.0,99.88747692108154,684.0,0.5726120857699805,100300,1.0,1000.0,-73.9736519395526,0.0
1.0,-1.0747077417373658,-88.49787368774415,-1.0,-3.78436525397774e-05,0.0005076900466241833,0.9947670674324036,0.0,0.0,0.0,0.003618308794684708,0.0,0.0,0.0,1.8770349025726318,1004.0,98.66462025046349,684.0,0.5726120857699805,100400,1.0,1000.0,-63.0504149731625,0.0
1.0,-1.002077442407608,-88.50378555297851,-1.0,-1.0470743768564716e-06,0.0005084785332874211,0.9947550964355468,0.0,0.0,0.0,0.004362070203060284,0.0,0.0,0.0,1.9549648761749268,1005.0,98.64308568835258,684.0,0.5726120857699805,100500,1.0,1000.0,-65.69033380380083,0.0
1.0,-0.9929507797956467,-88.53319145202637,-1.0,3.611106167227263e-06,0.0005088809316630276,0.9950390654802322,0.0,0.0,0.0,0.004379254962550476,0.0,0.0,0.0,1.9746098518371582,1006.0,99.73954153060913,684.0,0.5726120857699805,100600,1.0,1000.0,-64.25496385359136,0.0
1.0,-0.9962490820884704,-88.56232429504395,-1.0,1.9273981251899385e-06,0.0005081977462672948,0.9947425317764282,0.0,0.0,0.0,0.002900570056372089,0.0,0.0,0.0,1.9820897579193115,1007.0,99.88820433616638,684.0,0.5726120857699805,100700,1.0,1000.0,-72.20510469350965,0.0
1.0,-1.0654888713359834,-88.5907731628418,-1.0,-3.3372480179423294e-05,0.0005095945215118608,0.9947857290506363,0.0,0.0,0.0,0.0037720414204522965,0.0,0.0,0.0,1.991140604019165,1008.0,99.89266693592072,684.0,0.5726120857699805,100800,1.0,1000.0,-81.45371499870355,0.0
1.0,-1.0005921787023544,-88.62066116333008,-1.0,-2.5899024421960346e-07,0.0005120756177529096,0.994871808886528,0.0,0.0,0.0,0.003532029523485107,0.0,0.0,0.0,1.883758306503296,1009.0,98.58117446303368,684.0,0.5726120857699805,100900,1.0,1000.0,-67.10822677516366,0.0
1.0,-1.0535012632608414,-88.6373072052002,-1.0,-2.7398427328080288e-05,0.0005118109516399489,0.9946554446220398,0.0,0.0,0.0,0.0038047515030484647,0.0,0.0,0.0,1.8682193756103516,1010.0,99.41334402561188,684.0,0.5726120857699805,101000,1.0,1000.0,-57.141410403331214,0.0
1.0,-1.0358792704343796,-88.64066955566406,-1.0,-1.844192581529569e-05,0.0005139158366029491,0.9948563575744629,0.0,0.0,0.0,0.004742445341544226,0.0,0.0,0.0,1.9120721817016602,1011.0,98.55654260516167,684.0,0.5726120857699805,101100,1.0,1000.0,-66.91006539146208,0.0
1.0,-1.0550467383861541,-88.68275772094727,-1.0,-2.8416321260920085e-05,0.0005165797272602835,0.9949718916416168,0.0,0.0,0.0,0.0027697364494088106,0.0,0.0,0.0,1.9677696228027344,1012.0,99.89171934127808,684.0,0.5726120857699805,101200,1.0,1000.0,-68.66068300485271,0.0
1.0,-1.1095642483234405,-88.69896621704102,-1.0,-5.6966058562011316e-05,0.0005201740858757783,0.994756225347519,0.0,0.0,0.0,0.003933432716003153,0.0,0.0,0.0,1.9876878261566162,1013.0,99.58961129188538,684.0,0.5726120857699805,101300,1.0,1000.0,-58.289476030282835,0.0
1.0,-1.0508434402942657,-88.70955589294434,-1.0,-2.663252935235505e-05,0.0005238279807241534,0.9947553831338882,0.0,0.0,0.0,0.004040727075189352,0.0,0.0,0.0,1.9084794521331787,1014.0,99.22405225038528,684.0,0.5726120857699805,101400,1.0,1000.0,-61.67627717399023,0.0
1.0,-0.9591314482688904,-88.72946907043458,-1.0,2.1480895482000052e-05,0.0005253656099870782,0.9950330621004104,0.0,0.0,0.0,0.004355062203248963,0.0,0.0,0.0,1.8593800067901611,1015.0,99.8899816274643,684.0,0.5726120857699805,101500,1.0,1000.0,-65.44381754263894,0.0
